7826,0.0,1.0,0.0,0.17647058823529405,0.19491525423728817,-0.1903144292495221,-0.18561193453984343,-0.3531515214948452,1.0,0,-0.6132780129097074,1,0
11806,0.0,0.0,0.0,0.7058823529411765,0.6864406779661016,1.0401866840306964,1.0399627268117573,-0.3531515214948452,2.0,1,1.933411171796766,2,0
7754,0.0,1.0,0.0,0.9411764705882352,0.9491525423728813,-0.9097051023680175,-1.857626615299237,-0.3497829590714123,1.0,0,-0.9140680740955114,0,1
11087,0.0,1.0,0.0,0.11764705882352944,0.09322033898305082,-0.9097051023680175,-0.8921987995800499,-0.3531515214948452,2.0,1,1.0811726651036548,1,0
6979,1.0,0.0,0.0,0.5882352941176471,0.5847457627118644,1.0401866840306964,1.0399627268117573,-0.3531515214948452,2.0,0,0.6600665794435292,1,0
11087,0.0,1.0,0.0,0.11764705882352944,0.09322033898305082,-0.9097051023680175,-0.8921987995800499,-0.3531515214948452,2.0,1,1.642647445983822,1,0
8479,0.0,0.0,1.0,0.8823529411764705,0.8728813559322035,-0.1903144292495221,-0.18561193453984343,-0.3531515214948452,2.0,0,-0.4027249700796447,1,0
10203,0.0,0.0,0.0,0.5882352941176471,0.6101694915254237,-0.1903144292495221,-0.18561193453984343,-0.3531515214948452,2.0,0,0.3191711767662848,1,0
9794,0.0,0.0,0.0,0.7058823529411765,0.6864406779661016,1.0401866840306964,1.0399627268117573,-0.3531515214948452,2.0,0,-0.04177689665667994,1,0
3257,0.0,0.0,1.0,0.7058823529411765,0.7118644067796611,-0.9097051023680175,-1.857626615299237,-0.3497829590714123,0.0,0,-0.9541734155869519,0,1
2227,0.0,0.0,1.0,0.5294117647058824,0.5338983050847457,-1.9157327300736717,-0.8921987995800499,-0.3531515214948452,0.0,0,-1.0945421108069937,0,1
6017,0.0,1.0,0.0,0.23529411764705876,0.22033898305084743,1.0401866840306964,1.0399627268117573,-0.3531515214948452,2.0,0,0.32919751213914494,1,0
13727,0.0,0.0,0.0,0.6470588235294118,0.6355932203389831,1.0401866840306964,1.0399627268117573,-0.3531515214948452,2.0,0,-0.011697890538099548,1,0
15129,0.0,1.0,0.0,0.6470588235294118,0.6610169491525424,1.0401866840306964,1.0399627268117573,-0.3531515214948452,2.0,1,0.9809093113750534,2,0
13727,0.0,0.0,0.0,0.6470588235294118,0.6610169491525424,1.0401866840306964,1.0399627268117573,-0.3531515214948452,2.0,0,-0.4328039761982251,1,0
13587,0.0,0.0,0.0,0.823529411764706,0.8220338983050848,1.0401866840306964,1.0399627268117573,-0.3531515214948452,2.0,0,0.28909217064770437,1,0
4804,1.0,0.0,0.0,0.5882352941176471,0.5593220338983051,-0.1903144292495221,-0.18561193453984343,-0.3531515089350951,0.0,0,-0.964199750959812,0,1
7229,0.0,1.0,0.0,0.7647058823529412,0.7372881355932204,-0.9097051023680175,-1.857626615299237,-0.3497829590714123,1.0,0,-0.9140680740955114,0,1
13002,0.0,0.0,0.0,0.0,0.016949152542372947,1.0401866840306964,1.0399627268117573,-0.3531515214948452,2.0,1,0.7503035977992705,1,0
5069,1.0,0.0,0.0,0.8823529411764705,0.8728813559322035,-0.1903144292495221,-0.18561193453984343,-0.3531515214948452,1.0,0,-0.6934886958925884,1,0
8040,0.0,1.0,0.0,0.7058823529411765,0.6864406779661016,-1.9157327300736717,-0.8921987995800499,-0.3531515214948452,0.0,0,-1.0945421108069937,0,1
11467,0.0,1.0,0.0,0.5294117647058824,0.5169491525423728,-0.1903144292495221,-0.18561193453984343,-0.3531515214948452,2.0,1,1.3017520433065777,1,0
5406,1.0,0.0,0.0,0.11764705882352944,0.11864406779661019,1.0401866840306964,1.0399627268117573,-0.3531515214948452,1.0,0,-0.883989067976931,0,1
10276,0.0,0.0,0.0,0.05882352941176472,0.0423728813559322,1.0401866840306964,1.0399627268117573,-0.3531515214948452,2.0,0,0.23896049378340373,1,0
8475,0.0,0.0,0.0,0.7647058823529412,0.7372881355932204,1.0401866840306964,1.0399627268117573,-0.3531515214948452,2.0,0,0.3492501828848652,1,0
7229,0.0,1.0,0.0,0.6470588235294118,0.6610169491525424,-0.9097051023680175,-1.857626615299237,2.5023981556701402,0.0,0,-0.9240944094683715,0,1
7229,0.0,1.0,0.0,0.05882352941176472,0.06779661016949157,-0.9097051023680175,-0.8921987995800499,-0.3497829590714123,0.0,0,-0.9541734155869519,0,1
7480,0.0,0.0,0.0,0.7058823529411765,0.6864406779661016,1.0401866840306964,1.0399627268117573,-0.3531515214948452,2.0,0,0.6600665794435292,1,0
14714,0.0,1.0,0.0,0.823529411764706,0.8220338983050848,1.0401866840306964,1.0399627268117573,-0.3531515214948452,2.0,0,0.5798558964606482,1,0
13014,0.0,1.0,0.0,0.7647058823529412,0.7796610169491525,1.0401866840306964,1.0399627268117573,-0.3531515214948452,2.0,0,0.3492501828848652,2,0
11982,0.0,0.0,1.0,0.823529411764706,0.8220338983050848,-1.9157327300736717,-0.8921987995800499,-0.3531515214948452,0.0,0,-0.9942787570783924,0,1
13292,0.0,1.0,0.0,0.823529411764706,0.7966101694915255,1.0401866840306964,1.0399627268117573,-0.3531515214948452,2.0,1,1.321804714052298,2,0
10067,1.0,0.0,0.0,0.0,0.0,-0.9097051023680175,-0.8921987995800499,-0.3497829590714123,1.0,0,-0.9140680740955114,0,1
4944,1.0,0.0,0.0,0.17647058823529405,0.19491525423728817,-0.9097051023680175,-0.8921987995800499,3.1715782776618195,0.0,0,-0.9341207448412316,0,1
27992,0.0,1.0,0.0,0.0,0.0,-0.9097051023680175,-0.8921987995800499,-0.3531515214948452,2.0,0,0.3392238475120051,1,0
4775,1.0,0.0,0.0,0.5294117647058824,0.5169491525423728,-0.1903144292495221,-0.18561193453984343,-0.3531515214948452,1.0,0,-0.6934886958925884,1,0
7757,0.0,1.0,0.0,0.5882352941176471,0.5847457627118644,-0.1903144292495221,-0.18561193453984343,-0.3531515214948452,2.0,1,2.1138852085082482,1,0
4483,0.0,0.0,1.0,0.5294117647058824,0.5338983050847457,-0.9097051023680175,-1.857626615299237,2.5023981556701402,0.0,0,-0.9441470802140918,0,1
11552,0.0,0.0,0.0,0.05882352941176472,0.0423728813559322,1.0401866840306964,1.0399627268117573,-0.3531515214948452,2.0,1,1.3418573847980182,2,0
12898,0.0,1.0,0.0,0.7058823529411765,0.6864406779661016,1.0401866840306964,1.0399627268117573,-0.3531515214948452,2.0,1,0.7503035977992705,1,0
10651,0.0,0.0,0.0,0.6470588235294118,0.6610169491525424,1.0401866840306964,1.0399627268117573,-0.3531515214948452,2.0,1,1.552410427628081,2,0
4804,1.0,0.0,0.0,0.9999999999999999,0.9745762711864407,-0.1903144292495221,-0.18561193453984343,-0.3531515214948452,0.0,0,-0.9742260863326722,0,1
14231,0.0,1.0,0.0,0.17647058823529405,0.19491525423728817,-0.1903144292495221,-0.18561193453984343,-0.3531515214948452,1.0,0,-0.583199006791127,1,0
8907,0.0,0.0,0.0,0.7647058823529412,0.7372881355932204,1.0401866840306964,1.0399627268117573,-0.3531515214948452,2.0,0,-0.13201391501242113,1,0
4107,0.0,0.0,1.0,0.7058823529411765,0.6864406779661016,-0.1903144292495221,-0.18561193453984343,-0.3531515214948452,0.0,0,-0.9742260863326722,0,1
4544,0.0,1.0,0.0,0.47058823529411764,0.48305084745762716,-0.9097051023680175,-1.857626615299237,-0.3497829590714123,1.0,0,-0.9140680740955114,0,1
4778,1.0,0.0,0.0,0.17647058823529405,0.19491525423728817,-0.1903144292495221,-0.18561193453984343,3.1715782776618195,0.0,0,-0.9341207448412316,0,1
2071,0.0,1.0,0.0,0.17647058823529405,0.19491525423728817,-1.9157327300736717,-0.8921987995800499,-0.3531515214948452,0.0,0,-1.0945421108069937,0,1
11200,0.0,0.0,0.0,0.23529411764705876,0.22033898305084743,1.0401866840306964,1.0399627268117573,-0.3531515214948452,2.0,0,-0.39269863470678457,1,0
10262,0.0,1.0,0.0,0.7647058823529412,0.7796610169491525,1.0401866840306964,1.0399627268117573,-0.3531515214948452,2.0,0,-0.37264596396106425,1,0
4491,0.0,0.0,1.0,0.4117647058823529,0.43220338983050854,-0.1903144292495221,-0.18561193453984343,-0.3531515214948452,0.0,0,-0.9842524217055323,0,1
4332,1.0,0.0,0.0,0.5294117647058824,0.5169491525423728,-1.9157327300736717,-0.8921987995800499,-0.3531515214948452,0.0,0,-0.9842524217055323,0,1
13039,0.0,0.0,0.0,0.7058823529411765,0.6864406779661016,1.0401866840306964,1.0399627268117573,-0.3531515214948452,2.0,0,0.4595398719863266,2,0
10262,0.0,1.0,0.0,0.9999999999999999,1.0,1.0401866840306964,1.0399627268117573,-0.3531515214948452,2.0,1,2.093832537762528,1,0
7202,0.0,1.0,0.0,0.7058823529411765,0.6864406779661016,1.0401866840306964,1.0399627268117573,-0.3531515214948452,1.0,0,-0.883989067976931,0,1
5409,0.0,0.0,1.0,0.823529411764706,0.847457627118644,1.0401866840306964,1.0399627268117573,-0.3531515214948452,1.0,0,-0.6834623605197283,1,0
7408,0.0,0.0,0.0,0.823529411764706,0.847457627118644,1.0401866840306964,1.0399627268117573,-0.3531515214948452,2.0,0,0.28909217064770437,1,0
13067,0.0,1.0,0.0,0.5882352941176471,0.5593220338983051,-0.1903144292495221,-0.18561193453984343,-0.3531515214948452,2.0,1,2.103858873135388,1,0
9899,0.0,1.0,0.0,0.8823529411764705,0.8728813559322035,-0.1903144292495221,-0.18561193453984343,-0.3531515214948452,2.0,0,-0.42277764082536495,1,0
5752,0.0,0.0,1.0,0.7647058823529412,0.7372881355932204,1.0401866840306964,1.0399627268117573,-0.3531515214948452,1.0,0,-0.5631463360454068,1,0
8016,0.0,1.0,0.0,0.8823529411764705,0.8728813559322035,-0.9097051023680175,-1.857626615299237,-0.3497829590714123,1.0,0,-0.9140680740955114,0,1
6057,0.0,0.0,0.0,0.23529411764705876,0.22033898305084743,1.0401866840306964,1.0399627268117573,-0.3531515214948452,2.0,0,0.6700929148163894,2,0
11458,0.0,0.0,0.0,0.5882352941176471,0.5593220338983051,-0.1903144292495221,-0.18561193453984343,-0.3531515214948452,2.0,0,0.6400139086978089,2,0
1965,0.0,0.0,1.0,0.823529411764706,0.7966101694915255,-1.9157327300736717,-0.8921987995800499,-0.3531515214948452,0.0,0,-1.0945421108069937,0,1
10262,0.0,1.0,0.0,0.8823529411764705,0.8728813559322035,1.0401866840306964,1.0399627268117573,-0.3531515214948452,2.0,0,-0.07185590277526034,1,0
11793,0.0,0.0,1.0,0.0,0.016949152542372947,-0.9097051023680175,-0.8921987995800499,-0.3531515089350951,0.0,0,-0.964199750959812,0,1
12080,0.0,0.0,1.0,0.11764705882352944,0.09322033898305082,-1.9157327300736717,-0.8921987995800499,-0.3531515214948452,2.0,0,0.21890782303768347,1,0
7893,0.0,0.0,0.0,0.2941176470588235,0.2627118644067796,-0.1903144292495221,-0.18561193453984343,-0.3531515214948452,2.0,0,0.5798558964606482,1,0
16000,1.0,0.0,0.0,0.0,0.0,-1.9157327300736717,-0.8921987995800499,-0.3531515214948452,0.0,0,-1.0945421108069937,0,1
5162,0.0,0.0,1.0,0.8823529411764705,0.8728813559322035,-0.1903144292495221,-0.18561193453984343,-0.3531515214948452,1.0,0,-0.8338573911126304,1,0
11392,0.0,0.0,0.0,0.0,0.016949152542372947,-0.9097051023680175,-0.8921987995800499,-0.3531515214948452,2.0,0,-0.2824089456053231,1,0
4340,0.0,0.0,1.0,0.6470588235294118,0.6610169491525424,-0.9097051023680175,-1.857626615299237,3.1715782776618195,0.0,0,-0.9341207448412316,0,1
3807,0.0,0.0,1.0,0.2941176470588235,0.30508474576271194,-0.1903144292495221,-0.18561193453984343,-0.3531515214948452,0.0,0,-0.9742260863326722,0,1
3543,0.0,0.0,1.0,0.8823529411764705,0.8983050847457628,-1.9157327300736717,-0.8921987995800499,-0.3531515214948452,0.0,0,-1.0043050924512527,0,1
9718,0.0,0.0,0.0,0.823529411764706,0.7966101694915255,1.0401866840306964,1.0399627268117573,-0.3531515214948452,2.0,0,0.04846012169906124,1,0
12898,0.0,1.0,0.0,0.7058823529411765,0.6864406779661016,1.0401866840306964,1.0399627268117573,-0.3531515214948452,2.0,0,-0.03175056128381981,1,0
4049,1.0,0.0,0.0,0.8823529411764705,0.8983050847457628,-1.9157327300736717,-0.8921987995800499,-0.3531515214948452,0.0,0,-1.0945421108069937,0,1
3971,0.0,0.0,1.0,0.823529411764706,0.847457627118644,-0.9097051023680175,-1.857626615299237,2.5023981556701402,0.0,0,-0.9240944094683715,0,1
2753,0.0,0.0,1.0,0.7647058823529412,0.7796610169491525,-1.9157327300736717,-0.8921987995800499,-0.3531515214948452,0.0,0,-1.0945421108069937,0,1
17461,0.0,0.0,0.0,0.0,0.0,-0.9097051023680175,-0.8921987995800499,-0.3531515214948452,2.0,0,-0.4027249700796447,2,0
13727,0.0,0.0,0.0,0.6470588235294118,0.6610169491525424,1.0401866840306964,1.0399627268117573,-0.3531515214948452,2.0,0,-0.011697890538099548,1,0
10407,0.0,0.0,0.0,0.7647058823529412,0.7372881355932204,1.0401866840306964,1.0399627268117573,-0.3531515214948452,2.0,0,0.04846012169906124,1,0
14151,0.0,1.0,0.0,0.5882352941176471,0.6101694915254237,-0.1903144292495221,-0.18561193453984343,-0.3531515214948452,2.0,0,0.409408195122026,1,0
14388,0.0,1.0,0.0,0.5882352941176471,0.6101694915254237,-0.1903144292495221,-0.18561193453984343,-0.3531515214948452,2.0,0,0.32919751213914494,1,0
4804,1.0,0.0,0.0,0.823529411764706,0.7966101694915255,-0.1903144292495221,-0.18561193453984343,2.5023981556701402,0.0,0,-0.9441470802140918,0,1
12778,0.0,0.0,0.0,0.11764705882352944,0.09322033898305082,-0.9097051023680175,-0.8921987995800499,-0.3531515214948452,2.0,1,2.5149386234226534,2,0
7295,1.0,0.0,0.0,0.0,0.0,-1.9157327300736717,-0.8921987995800499,-0.3531515214948452,0.0,0,-0.9842524217055323,0,1
5769,0.0,1.0,0.0,0.8823529411764705,0.8728813559322035,-0.9097051023680175,-1.857626615299237,-0.3497829590714123,1.0,0,-0.9140680740955114,0,1
2385,0.0,0.0,1.0,0.5294117647058824,0.5169491525423728,-1.9157327300736717,-0.8921987995800499,-0.3531515214948452,0.0,0,-1.0945421108069937,0,1
5521,0.0,0.0,0.0,0.11764705882352944,0.11864406779661019,-0.9097051023680175,-0.8921987995800499,-0.3531515214948452,2.0,1,1.6827527874752626,1,0
1965,0.0,0.0,1.0,0.5882352941176471,0.6101694915254237,-1.9157327300736717,-0.8921987995800499,-0.3531515214948452,0.0,0,-1.0945421108069937,0,1
8452,0.0,0.0,1.0,0.5294117647058824,0.5169491525423728,-0.1903144292495221,-0.18561193453984343,-0.3531515214948452,2.0,0,0.6600665794435292,1,0
6916,0.0,0.0,0.0,0.05882352941176472,0.06779661016949157,1.0401866840306964,1.0399627268117573,-0.3531515214948452,2.0,0,0.5598032257149279,1,0
7618,0.0,0.0,0.0,0.9999999999999999,0.9745762711864407,1.0401866840306964,1.0399627268117573,-0.3531515214948452,2.0,0,0.409408195122026,1,0
11087,0.0,1.0,0.0,0.05882352941176472,0.06779661016949157,-0.9097051023680175,-0.8921987995800499,-0.3531515214948452,1.0,0,-0.5932253421639871,1,0
16736,0.0,1.0,0.0,0.05882352941176472,0.0423728813559322,-0.9097051023680175,-0.8921987995800499,-0.3531515214948452,2.0,0,0.0685127924447815,1,0
5201,0.0,0.0,0.0,0.823529411764706,0.8220338983050848,1.0401866840306964,1.0399627268117573,3.1715782776618195,0.0,0,-0.9341207448412316,0,1
4823,1.0,0.0,0.0,0.8823529411764705,0.8983050847457628,-0.9097051023680175,-1.857626615299237,2.5023981556701402,0.0,0,-0.9240944094683715,0,1
14714,0.0,1.0,0.0,0.7647058823529412,0.7796610169491525,1.0401866840306964,1.0399627268117573,-0.3531515214948452,2.0,0,-0.03175056128381981,1,0
8586,0.0,1.0,0.0,0.7058823529411765,0.6864406779661016,-0.1903144292495221,-0.18561193453984343,-0.3531515214948452,2.0,1,1.5925157691195215,1,0
8669,0.0,0.0,0.0,0.5882352941176471,0.5847457627118644,1.0401866840306964,1.0399627268117573,-0.3531515214948452,2.0,0,0.1988551522919632,1,0
5228,0.0,0.0,0.0,0.4117647058823529,0.4067796610169492,-0.9097051023680175,-1.857626615299237,3.1715782776618195,0.0,0,-0.9341207448412316,0,1
14777,0.0,0.0,0.0,0.0,0.016949152542372947,1.0401866840306964,1.0399627268117573,-0.3531515214948452,2.0,0,0.24898682915626386,1,0
14277,0.0,0.0,0.0,0.7058823529411765,0.6864406779661016,1.0401866840306964,1.0399627268117573,-0.3531515214948452,2.0,0,0.28909217064770437,1,0
12723,0.0,0.0,0.0,0.8823529411764705,0.8728813559322035,-0.1903144292495221,-0.18561193453984343,-0.3531515214948452,2.0,1,0.8204879454092914,2,0
15129,0.0,1.0,0.0,0.5882352941176471,0.5847457627118644,1.0401866840306964,1.0399627268117573,-0.3531515214948452,2.0,0,-0.1520665857581414,2,0
10577,0.0,1.0,0.0,0.823529411764706,0.847457627118644,1.0401866840306964,1.0399627268117573,-0.3531515214948452,2.0,0,0.21890782303768347,1,0
3873,0.0,0.0,1.0,0.17647058823529405,0.19491525423728817,-0.9097051023680175,-0.8921987995800499,2.5023981556701402,0.0,0,-0.9240944094683715,0,1
10577,0.0,1.0,0.0,0.823529411764706,0.847457627118644,1.0401866840306964,1.0399627268117573,-0.3531515214948452,2.0,1,1.7028054582209828,1,0
13941,0.0,1.0,0.0,0.6470588235294118,0.6355932203389831,-0.1903144292495221,-0.18561193453984343,-0.3531515214948452,2.0,0,0.5497768903420678,1,0
8849,0.0,1.0,0.0,0.2941176470588235,0.2627118644067796,-0.1903144292495221,-0.18561193453984343,-0.3531515214948452,2.0,0,0.05848645707192137,1,0
15129,0.0,1.0,0.0,0.7058823529411765,0.6864406779661016,1.0401866840306964,1.0399627268117573,-0.3531515214948452,2.0,1,1.48222608001806,2,0
6356,0.0,0.0,1.0,0.17647058823529405,0.1694915254237288,1.0401866840306964,1.0399627268117573,-0.3531515214948452,1.0,0,-0.733594037384029,1,0
10844,0.0,1.0,0.0,0.6470588235294118,0.6355932203389831,-0.1903144292495221,-0.18561193453984343,-0.3531515214948452,2.0,1,0.7803826039178509,1,0
16163,0.0,0.0,0.0,0.7647058823529412,0.7372881355932204,1.0401866840306964,1.0399627268117573,-0.3531515214948452,2.0,1,1.712831793593843,2,0
2227,1.0,0.0,0.0,0.5294117647058824,0.5169491525423728,-1.9157327300736717,-0.8921987995800499,-0.3531515214948452,0.0,0,-1.0845157754341337,0,1
10262,0.0,1.0,0.0,0.9999999999999999,0.9745762711864407,1.0401866840306964,1.0399627268117573,-0.3531515214948452,1.0,0,-0.4829356530625257,1,0
14151,0.0,1.0,0.0,0.7058823529411765,0.7118644067796611,-0.1903144292495221,-0.18561193453984343,-0.3531515214948452,2.0,1,1.6927791228481228,1,0
10262,0.0,1.0,0.0,0.9999999999999999,1.0,1.0401866840306964,1.0399627268117573,-0.3531515214948452,2.0,0,0.3793291890034456,1,0
2647,0.0,0.0,1.0,0.9411764705882352,0.9491525423728813,-1.9157327300736717,-0.8921987995800499,-0.3531515214948452,0.0,0,-1.0945421108069937,0,1
4326,1.0,0.0,0.0,0.17647058823529405,0.19491525423728817,-1.9157327300736717,-0.8921987995800499,-0.3531515214948452,0.0,0,-0.9942787570783924,0,1
11087,0.0,1.0,0.0,0.11764705882352944,0.09322033898305082,-0.9097051023680175,-0.8921987995800499,-0.3531515214948452,2.0,1,1.0711463297307946,1,0
13626,0.0,1.0,0.0,0.8823529411764705,0.8728813559322035,-0.1903144292495221,-0.18561193453984343,-0.3531515214948452,1.0,0,-0.583199006791127,1,0
7832,0.0,1.0,0.0,0.17647058823529405,0.1694915254237288,-0.9097051023680175,-0.8921987995800499,-0.3531515214948452,2.0,1,1.1313043419679554,1,0
4804,1.0,0.0,0.0,0.9999999999999999,0.9745762711864407,-0.1903144292495221,-0.18561193453984343,-0.3531515089350951,0.0,0,-0.964199750959812,0,1
4668,0.0,0.0,1.0,0.9411764705882352,0.923728813559322,-0.9097051023680175,-1.857626615299237,3.1715782776618195,0.0,0,-0.9341207448412316,0,1
4632,0.0,0.0,1.0,0.6470588235294118,0.6610169491525424,-0.9097051023680175,-1.857626615299237,2.5023981556701402,0.0,0,-0.9441470802140918,0,1
5228,0.0,0.0,0.0,0.7058823529411765,0.7118644067796611,-0.9097051023680175,-1.857626615299237,3.1715782776618195,0.0,0,-0.9341207448412316,0,1
8586,0.0,1.0,0.0,0.7058823529411765,0.7118644067796611,-0.1903144292495221,-0.18561193453984343,-0.3531515214948452,2.0,0,0.4194345304948861,1,0
11087,0.0,1.0,0.0,0.11764705882352944,0.09322033898305082,-0.9097051023680175,-0.8921987995800499,-0.3531515214948452,2.0,1,1.4421207385266195,1,0
12284,0.0,1.0,0.0,0.17647058823529405,0.14406779661016955,-0.9097051023680175,-0.8921987995800499,-0.3531515214948452,2.0,0,-0.46288298231680547,1,0
9187,0.0,0.0,1.0,0.823529411764706,0.8220338983050848,-0.1903144292495221,-0.18561193453984343,-0.3531515214948452,2.0,1,0.8605932869007319,1,0
12898,0.0,1.0,0.0,0.7058823529411765,0.6864406779661016,1.0401866840306964,1.0399627268117573,-0.3531515214948452,2.0,1,2.0437008608982272,1,0
4823,1.0,0.0,0.0,0.7647058823529412,0.7372881355932204,-0.9097051023680175,-1.857626615299237,2.5023981556701402,0.0,0,-0.9240944094683715,0,1
4804,1.0,0.0,0.0,0.9999999999999999,1.0,-0.1903144292495221,-0.18561193453984343,-0.3531515089350951,0.0,0,-0.964199750959812,0,1
15029,0.0,1.0,0.0,0.05882352941176472,0.06779661016949157,1.0401866840306964,1.0399627268117573,-0.3531515214948452,2.0,1,1.8732531595596051,1,0
6216,0.0,0.0,1.0,0.5882352941176471,0.6101694915254237,1.0401866840306964,1.0399627268117573,-0.3531515214948452,1.0,0,-0.8940154033497911,0,1
6121,0.0,0.0,0.0,0.5882352941176471,0.5593220338983051,-0.9097051023680175,-1.857626615299237,2.5023981556701402,0.0,0,-0.9441470802140918,0,1
12395,0.0,0.0,1.0,0.05882352941176472,0.0423728813559322,-1.9157327300736717,-0.8921987995800499,-0.3531515214948452,2.0,1,1.8532004888138849,1,0
4622,0.0,0.0,1.0,0.0,0.016949152542372947,-0.1903144292495221,-0.18561193453984343,-0.3497829590714123,0.0,0,-0.9541734155869519,0,1
5158,0.0,0.0,1.0,0.823529411764706,0.8220338983050848,1.0401866840306964,1.0399627268117573,-0.3531515214948452,1.0,0,-0.733594037384029,1,0
6979,1.0,0.0,0.0,0.6470588235294118,0.6355932203389831,1.0401866840306964,1.0399627268117573,-0.3531515214948452,2.0,0,-0.02172422591095968,1,0
10844,0.0,1.0,0.0,0.7058823529411765,0.7118644067796611,-0.1903144292495221,-0.18561193453984343,-0.3531515214948452,2.0,1,1.8231214826953044,1,0
